MKH		Air Marrakech Service
MKK		Malaya Aviatsia Dona
MKL		McCall Aviation
MKN		Mekong Airlines
MKO		Markoss Aviation
MKS		Pimichikamac Air
MKY		Monky Aerotaxis
MLA	Q5	40-Mile Air
MLB		Manaf International Airways
MLC		Malila Airlift
MLD	9U	Air Moldova
MLE		Moldaeroservice
MLF		Amal Airlines
MLG		Malagasy Airlines
MLH		Mahalo Air
MLI		Air Mali
MLK		Millennium Air
MLN		Air Madeleine
MLO		Servicios Aereos Milenio
MLS		Mall Airways
MLU		Zracno Pristaniste Mali Losinj
MLX		Malawi Express
MMC		Aermarche
MMD		Air Alsie
MMP		AMP Incorporated
MMR		Musrata Air Transport
MMS		SAAD (A320) Limited
MMX		Airmax
MMZ	YU	EuroAtlantic Airways
MNA	MZ	Merpati Nusantara Airlines
MNB	MB	MNG Airlines
MNC		MIT Airlines
MNE		Aerolineas Amanecer
MNG		Aero Mongolia
MNH		Monarch Airlines
MNI		Aeromilenio
MNJ	IM	Menajet
MNL		Miniliner
MNO	JE	Mango
MNR		Mann Air
MNS		Ministic Air
MNT		Montserrat Airways
MNV		Mauritanienne Aerienne Et Navale
MNX		Manx Airlines
MNY		Mooney Aircraft Corporation
MNZ		Murmansk Aircompany
MOC		Air Monarch Cargo
MOH		Tigerfly
MON	ZB	Monarch Airlines
MOP		Aeropublicitaria De Angola
MOR		Aerolineas De Morelia
MOS		Misr Overseas Airways
MOV	NN	VIM Airlines
MOW		Mowhawk Airlines
MPA		Mid-Pacific Airlines
MPC		Mountain Pacific Air
MPD	A7	Air Plus Comet
MPE	5T	Canadian North
MPH	MP	Martinair
MPI		Mosphil Aero
MPJ		MAP-Management and Planung
MPL		Master Planner
MPO		Transportes Aereos Amparo
MPR		Empire Aviation Services
MPS		Metroplis
MPT		Miapet-Avia
MPX	QO	Aeromexpress
MQT		Air ITM
MRA		Martinaire
MRD		Meridian Air Cargo
MRE		Namibia Commerical Aviation
MRF		Mauritanienne Air Fret
MRH		Marham Flying Training Unit
MRI		Servicios Aereos Moritani
MRK		Markair
MRL		Aeromorelos
MRM		Aerocharter
MRN		Missions Gouvernemtales Francaises
MRO		Morrison Flying Service
MRP		Abas
MRR		San Juan Airlines
MRT	MR	Air Mauritanie
MRW	6V	Mars RK
MRZ		Medical Air Rescue Services
MSA	7M	Mistral Air
MSC		Air Cairo
MSF		Max Sea Food
MSG		Servico Aereo Regional
MSH		US Marshals Service
MSI	M9	Motor Sich
MSK		Air Sport
MSL		Marsland Aviation
MSM		Aeromas
MSN		Missionair
MSO		ALMA de México
MSP		Servicio De Viglancia Aerea Del Ministerio De Segu
MSQ		Meta Linhas Aéreas
MSR	MS	EgyptAir
MSS		Morris Air Service
MSV		Aero-Kamov
MSW		Master Airways
MSX		Egyptair Cargo
MSY		Massey University School of Aviation
MTA		GAK/Mitchell Aero
MTB		Aerotaxis Metropolitanos
MTC	N4	Mountain Air Company
MTD		MacKnight Airlines
MTE		Aeromet Linea Aerea
MTF		Interjet
MTG		Servicios Aereos MTT
MTH		Massachusetts Institute of Technology
MTI		Monerrey Air Taxi
MTJ		Metrojet
MTK		Air Metack
MTL		RAF-Avia
MTN		Mountain Air Cargo
MTO		Manitoulin Air Services
MTP		Island Helicopters
MTR		Metroflight
MTS		Mantrust Asahi Airways
MTV		Mountain Valley Air Service
MTX		Multi Taxi
MTY		Air Montegomery
MTZ		Mali Airways
MUA		Murray Air
MUI		Trans Air
MUN		Aeromundo Ejecutivo
MUR		Aerolinea Muri
MVA		Mississippi Valley Airways
MVG		Moldova
MVI		Metro Business Aviation
MVK		Helicopter Training & Hire
MVL	H5	Mavial Magadan Airlines
MVM		Air Cargo America
MVN		Marvin Limited
MVR		Maverick Airways
MVY		VIM-Aviaservice
MWA	MY	Midwest Airlines
MWR		Raslan Air Service
MWS		Malta Wings
MWT		Midwest Aviation Division
MWY		Mauritanienne Airways
MXA	XN	Mexicana de Aviación
MXB		Mex Blue
MXC	GJ	Compania Mexicargo
MXD	OD	Malindo Air
MXE		Mocambique Expresso
MXJ		Maxjet Airways
MXL	8M	Maxair
MXO		Aerotaxi Mexicano
MXP		May Air Xpress
MXQ		Transportes Aereos Mexiquenses
MXS		Maxsus-Avia
MXT		Mexico Transportes Aereos
MXU		Maximus Air Cargo
MXX		Merchant Express Aviation
MXY	MX	Breeze Airways
MYA		Myflug
MYD	MW	Maya Island Air
MYI		Mayair
MYO		Dominguez Toledo (Grupo Mayoral)
MYS		Aero Yaqui Mayo
MYW		My Way Airlines
MZK		AVC Airlines
MZL		Aerovias Montes Azules
MZS	M2	Mahfooz Aviation
NAA		National Oceanic and Atmospheric Administration
NAB		Mina Airline Company
NAC	NC	Northern Air Cargo
NAD		Seulawah Nad Air
NAE		Nations Air Express Inc
NAF		Royal Netherlands Air Force
NAH		Nahanni Air Services Ltd
NAI		North Adria Aviation
NAJ		North American Jet Charter Group
NAM		Nortland Air Manitoba
NAN	DH	Norwegian Air Norway
NAP		Napier Air Service Inc
NAR		Air Continental Inc
NAS	UE	Nasair
NAT		North Atlantic Air Inc
NAU		Antanik-Air
NAV		Nav Flight Planning
NAX	DY	Norwegian Air Shuttle
NAY		Navegacion Servicios Aereos Canarios SA
NAZ		Servicios Aereos del Nazas SA de CV
NBE		Novosibirsk Aviaenterprise
NBK	F4	Albarka Air
NBL		Nobil Air
NBN		North British Airlines
NBR		Haughey Air
NBS		Nimbus Aviation
NCA	KZ	Nippon Cargo Airlines
NCB		North Caribou Flying Service Ltd
NCC		North Coast Air Services Ltd
NCE		Northcoast Executive Airlines
NCF		Norfolk County Flight College
NCG		Nederlandse Kustwacht
NCH		Chanchangi Airlines
NCL		ACA-Ancargo Air Sociedade de Transporte de Carga L
NCM		Nas Air
NCO		Natalco Air Lines
NCP		Capital Airlines Limited
NCS		Simpson Air Ltd
NCT	XW	NokScoot
NDA		Northern Airways
NDC		FlyNordic
NDF		Namibian Defence Force
NDS		Nordstree (Australia)
NDU		University of North Dakota
NEA	EJ	New England Airlines
NEB		State of Nebraska
NEC		Necon Air
NEE		Northeast Airlines
NEF		Nord-Flyg
NEG		Linea Aerea de Fumig Aguas Negras
NEL		Aero Servicios de Nuevo Laredo
NEN		North-East Airlines
NER		Air Newark
NES		Nordeste Linhas Aereas Regionais
NET		Network Aviation Services
NEX		Northern Executive Aviation
NEZ		New England Air Express
NFA	M3	North Flying
NFC		North Atlantic Cargo
NFF		Aircraft Support and Services
NFL		Northaire Feight Lines
NFS		Afrique CArgo Service Senegal
NFT		Nefteyugansk Aviation Division
NGA		Nigeria Airways
NGC		Angoservice
NGE		Angel Airlines
NGF		Angel Flight America
NGK		Oriental Air Bridge
NGO		Air-Angol
NGP		Air Nigeria
NGR		Nigerian Air Force
NGV		Angoavia
NGX		Nigerian Global
NHG		Brava Linhas Aéreas
NHK		Federal Aviation Administration
NHL		Northumbria Helicopters
NHR		Nuevo Horizonte Internacional
NHT		New Heights 291
NHZ		Nada Air Service
NIC		Northern Illinois Commuter
NID		Aeroni
NIE		Aeroejecutiva Nieto
NIG	AJ	Aero Contractors
NIN		Nurman Avia Indopura
NIR		Norsk Flyrjeneste
NIS		Nicaragüense de Aviación
NIT		Midwest Aviation
NJC		Nashville Jet Charters
NJS	NC	National Jet Systems
NKF	8N	Barents AirLink
NKL		Nakheel Aviation
NKS	NK	Spirit Airlines
NKV		Nikolaev-Air
NKZ		Aerokuzbass
NLA		Neiltown Air
NLC		Nelair Charters
NLG		NEL Cargo
NLH	DU	Norwegian Long Haul
NLK		Elbrus-Avia Air Enterprise
NLL		Northafrican Air Transport
NLS		Nationale Luchtvaartschool
NLT		Newfoundland Labrador Air Transport
NLW		Nile Wings Aviation Services
NLY	HG	Niki
NMB	SW	Air Namibia
NMD		Nomad Aviation
NMI	LW	Pacific Wings
NML		Gambia New Millennium Air
NOA		Norontair
NOC		Norcopter
NOF		Fonnafly
NOH		No. 32 (The Royal) Squadron RAF
NOK	DD	Nok Air
NOL		National Overseas Airlines Company
NON		Servicios Aereos Latinoamericanos
NOR		Norsk Helikopter
NOS	NO	Neos
NOT		Linea Aerea Costa Norte
NOV	M4	Nova Airline
NOW		Royal Norwegian Air Force
NOY		Noy Aviation
NPC		Western Air Couriers
NPL		Air Nepal International
NPO		Novosibirsk Aviation Production Association
NPR		Air Napier
NPT		Atlantic Airlines
NPX		Northeast Aviation
NRC		North Sea Airways
NRD	6N	Nordic Regional
NRE		Aviones Are
NRG		Ross Aviation
NRK		Naturelink Charter
NRL		Nolinor Aviation
NRN		Royal Netherland Navy
NRO		Aero Rent JSC
NRP		Aeronord-Grup
NRR		Natureair
NRS		Atlantic Richfield Company
NRT		Norestair
NRV		North Vancouver Airlines
NRW		Polizeifliegerstaffel Nordrhein-Westfalen
NRX		Norse Air Charter
NRZ		Servicios Aereos Monarrez
NSA		Nile Safaris Aviation
NSC		Societe De Transport Aerien De Mauritanie
NSE		SATENA
NSF		Northamptonshire School of Flying
NSK		Air Intersalonika
NSL		Neric
NSM		Global Jet Corporation
NSO		Aerolineas Sosa
NSP		Novosibirsk Aircraft Repairing Plant
NSR		National Air Charter
NSS		Northstar Aviation
NSW	LE	Norwegian Air Sweden
NTA		Northern Thunderbird Air
NTB		Servicios Aereos Del Norte
NTC		Gibson Aviation
NTD		Aero Norte
NTE		Interaire
NTG		Servicios Intergrales De Aviacion
NTH		Hokkaido Air System
NTJ		NextJet
NTK		Natioanl Air Traffic Controllers Association
NTL		Air Anatolia
NTM		North American Airlines
NTR		TNT International Aviation
NTS		Cirrus Air
NTT		Inter Tropic Airlines
NTV		Air Inter Ivoire
NTW	CE	Nationwide Airlines
NTX		Northern Jet Management
NUL		Aeroservicios De Nuevo Leon
NUN		Nunasi-Central Airlines
NVA		Nile Valley Aviation Company
NVC		NAV CANADA
NVD	X9	Avion Express
NVG		Novogorod Air Enterprise
NVI		Avial NV Aviation Company
NVJ		Fly International Airways
NVK		Nizhnevartovskavia
NVL		Navigator Airlines
NVM		Naviera Mexicana
NVP		Navegacao Aerea De Portugal
NVR	N9	Novair
NVY		Royal Navy
NWA	NW	Northwest Airlines
NWD		New World Jet Corporation
NWE		Northwest Aero Associates
NWG		Airwing
NWL	HW	North-Wright Airways
NWN		Northwinds Northern
NWO		Northwood Headquarters (RAF
NWR		Northwest Regional Airlines
NWT		Northwest Territorial Airways
NWW		North West Airlines
NWZ		Nationwide Airlines (Zambia)
NXA		Air Next
NXF		Nextflight Aviation
NXS		Nexus Aviation
NXT		National Express
NYA		Nanyah Aviation
NYB		Belgian Navy
NYH		New York Helicopter
NYL		Mid Airlines
NYS		Nyasa Express
NZA		Nayzak Air Transport
NZM	NM	Mount Cook Airlines
OAA		Oxley Aviation
OAC		Oriental Airlines
OAD		Orscom Tourist Installations Company
OAE	OY	Omni Air International
OAL	OA	Olympic Airlines
OAO		Arkhangelsk 2 Aviation Division
OAP		COAPA AIR
OAV		Omni - Aviacao e Tecnologia
OAW	2L	Helvetic Airways
OAX		Operational Aviation Services
OBA		Aerobanana
OBK		Amako Airlines
OCA	R7	Aserca Airlines
OCE		Heliocean
OCN		O Air
OCO		Ostend Air College
OCS		Ocean Sky (UK)
ODI		Jonsson, H Air Taxi
ODM		Pan African Airways
ODS		Odessa Airlines
ODY		Odyssey International
OEA	OX	Orient Thai Airlines
OEC		Christophorus Flugrettungsverein
OED		Orion Air Charter
OFA		Helitaxi Ofavi
OFF		Challenge International Airlines
OGI		Aerogisa
OGJ		Bakoji Airlines Services
OHK	O8	Oasis Hong Kong Airlines
OHY	8Q	Onur Air
OIC		Iwamoto Crane Co Ltd
OIX		Orion-x
OJY		Florida Air
OKA		Okay Airways
OKJ		Okada Airlines
OKL		Oklahoma Department of Public Safety
OKP		Okapi Airways
OKS	S0	Slok Air Gambia
OKT		Soko Aviation
OLA	OJ	Overland Airways
OLC		Solar Cargo
OLE		Operadora de Lineas Ejecutivas
OLO		Soloflight
OLR		Colaereos
OLT	OL	Ostfriesische Lufttransport
OLV		Aerolineas Olve
OLX		Olimex Aerotaxi
OLY		Olympic Aviation
OMA	WY	Oman Air
OMF		Omniflys
OMG		Aeromega
OML		Organizacoes Mambra
OMR		Minair
OMS		Omskavia Airline
ONE	O6	Avianca Brazil
ONG		Sonnig SA
ONM		Presidencia de La Republica de Guinea Ecuatorial
ONR		Air One Nine
ONT		Air Ontario
OOM	Z4	Zoom Airlines
OOT		Out Of The Blue Air Safaris
OPA		Opal Air
OPC		Krystel Air Charter
OPS		Jet-Ops
OPT		Flight Options
OPV		Operadora de Veulos Ejectutivos
ORA		Long Island Airlines
ORB	R2	Orenburg Airlines
ORD		Orange Air Services
ORE		Orange Aviation
ORF		Oman Royal Flight
ORJ		Orange Air Sierra Leone
ORK		Orca Air
ORL		On Air Limited
ORM		Orel State Air Enterprise
ORN		Orient Airways
ORO		C N Air
ORP		Aerocorp
ORR		Operadora Turistica Aurora
ORS		Action Air
ORX		Orbit Express Airlines
ORZ		Zorex
OSA		Open Sky Aviation
OSH		Osh Avia
OSL	SO	Sosoliso Airlines
OSN		Aerosan
OSO		Aviapartner Limited Company
OSS		Servicios Aereos Noticiosos
OST		Airline Alania
OSW		JetAfrica Swaziland
OSY	1L	Open Skies Consultative Commission
OTA		Organizacion De Transportes Aereos
OTG		One Two Go Airlines
OTL		South Airlines
OTM		Onetime Airlines Zambia
OTN		LASTP
OTP		Operadora de Transportes Aereos
OTR		Orient Airlines
OUL		Air Atonabee
OVA		Aero Nova
OVC		Aerovic
OVE		Aeromover
OVI		Aerovias Ejecutivas
OVV		Orient Air
OWL		Miami Valley Aviation
OXE		Oxaero
OXO		Million Air
OYE		Koda International
OZJ	O7	Ozjet Airlines
OZU		Hozu-Avia
OZW		Skywest Airlines
PAB		Pacific Air Boats
PAC	PO	Polar Air Cargo
PAD		Professional Express Courier Service
PAE		Paisajes Espanoles
PAG		Perimeter Aviation
PAH		Panorama Air Tour
PAI		Piedmont Airlines (1948-1989)
PAJ		Aliparma
PAK		Pacific Alaska Airlines
PAL	PR	Philippine Airlines
PAM		Phoenix Air Service
PAO	PH	Polynesian Airlines
PAP		Langtry Flying Group
PAR		Pacific Rim Airways
PAS		Pelita Air Service
PAT		Priority Air Transport
PAV		VIP Avia
PAW		Pointair Burkina
PAX		Pan Air
PAZ		Point Afrique Niger
PBA	9Q	PB Air
PBB		Polizeihubschrauberstaffel Brandenburg
PBN	DJ	Pacific Blue
PBT		Air Parabet
PBU	8Y	Air Burundi
PBW		Polizeihubschrauberstaffel Baden-Wurtemberg
PBY		Pearl Air Services
PCC		Perforadora Central
PCE	Y5	Pace Airlines
PCF		Pacific Air Express
PCG		Aeropostal Cargo de Mexico
PCH		Pilatus Flugzeugwerke
PCJ		Pacific Jet
PCK		Air Pack Express
PCL		Pinnacle Air Group
PCM		Westair Industries
PCN		Princeton Aviation Corporation
PCO	8P	Pacific Coastal Airline
PCR		PAC Air
PCS		Air Palace
PCV		Pacific Aviation (Australia)
PCW		Trans-Pacific Orient Airways
PCX		Pacific Aviation (United States)
PDA		Podilia-Avia
PDC	BK	Potomac Air
PDD		Phillips Alaska
PDF		Pelican Air Services
PDG		PLM Dollar Group
PDI		Paradise Island Airways
PDQ		PDQ Air Charter
PDR		COMAV
PDT	PT	Piedmont Airlines
PDV		Elicar
PDY		Pen-Avia
PEA		Pan Europeenne Air Service
PEB		Benders Air
PEC	Q8	Pacific East Asia Cargo Airlines
PEI		Panamedia
PEL	OT	Aeropelican Air Services
PEM		Pem-Air
PEN	KS	Peninsula Airways
PER		Pioneers Limited
PET		Aerotransporte Petrolero
PEV		Pegasus Aviation
PEX		Pelican Express
PFA		Pacific Flight Services
PFI		Aerolineas Chihuahua
PFN		Pan African Air Services
PFR		Pacificair Airlines
PFS		Prairie Flying Service
PFT		Air Cargo Express International
PFZ		Propflight Air Services
PGA	NI	Portugalia
PGF		Paragon Global Flight Support
PGH		Pulkovo Aircraft Services
PGI		Panagra Airways
PGL		Premiair Aviation Services
PGP	P9	Perm Airlines
PGS		Tauranga Aer Club
PGT	PC	Pegasus Airlines
PGX		Paragon Air Express
PHA		Phoenix Air Group
PHB		Phoebus Apollo Aviation
PHC		Petroleum Helicopters de Colombia
PHD		Duncan Aviation
PHE		Pawan Hans
PHG		Phoenix Aviation
PHH		Polizeihubschrauberstaffel Hessen
PHI		Philips Aviation Services
PHL		Phillips Michigan City Flying Service
PHM		Petroleum Helicopters
PHN		Phoenix Air Lines
PHO		L&L Flygbildteknik
PHR		Al Farana Airline
PHS		Polizeihubschrauberstaffel Sachsen
PHT		Pan Havacilik Ve Ticaret
PHU		Pannon Air Service
PHV		Phenix Aviation
PHW		Ave.com
PHY		Phoenix Avia
PIA	PK	Pakistan International Airlines
PIC	BL	Pacific Airlines
PIE		Air South West
PIF		Aeroservicios California Pacifico
PIK		Polizeihuberschrauberstaffel Sachsen-Anhalt
PIL		Canada Jet Charters
PIM		Pinframat
PIN		Pacific International Airlines
PIO		Pioneer Airlines
PIR	NR	Pamir Airways
PIV		Sokol
PIX		Metropix UK
PJA		Private Jet Management
PJE		Private Jet Expeditions
PJP		Princely Jets
PJS		Jet Aviation
PKA		AST Pakistan Airways
PKP		Mountain Air Express
PKR		Pakker Avio
PKW		Pak West Airlines
PKZ		Prime Aviation
PLA		Polynesian Air-Ways
PLB		Polynesian Blue
PLC		Police Aviation Services
PLF		Polish Air Force
PLI	PL	Aeroperú
PLK	FV	Pulkovo Aviation Enterprise
PLL		Air Pal
PLM		Air Pullmantur
PLN		Planar
PLR	J3	Northwestern Air
PLT		South Carolina Aeronautics Commission
PLU		Pilatus PC-12 Center De Mexico
PLX		Pool Aviation
PLY		Puma Linhas Aereas
PLZ		Planet Airways
PMA		Pan Malaysian Air Transport
PMC		Primas Courier
PME		Premiair Fliyng Club
PMM		Primair
PMO		Polar Airlines de Mexico
PMR		Servicios Aereos Premier
PMS		Planemaster Services
PMT	U4	PMTair
PMU		Premium Aviation
PMV		Polizeihubschrauberstaffel Mecklenburg-Vorpommern
PMW	I7	Paramount Airways
PMX		Petroleos Mexicanos
PMY		Phetchabun Airline
PNA		Universal Airlines
PNC		Pan-Air
PND		Pond Air Express
PNE		Peninter Aerea
PNG		Puerto Rico National Guard
PNH		Panh
PNL		Aero Personal
PNM		Panorama
PNP		Pineapple Air
PNR	PV	PAN Air
PNS		Survey Udara (Penas)
PNT		Balmoral Central Contracts
PNU		Aero Servicios Platinum
PNW	PF	Palestinian Airlines
PNX		Imperial Airways
PNY		Polish Navy
POA		Portuguese Army
POB		Servicios Aereos Poblanos
POC		Pocono Air Lines
POE	PD	Porter Airlines
POF		Police Aux Frontières
POI		BGB Air
POL		Rikspolisstyrelsen
PON		Portuguese Navy
POR		Porteadora De Cosola
POT		Polet
POV		Meridian
POW		Hagondale Limited
POY		Apoyo Aereo
PPA		Propheter Aviation
PPC		Palau Asia Pacific Airlines
PPG		Phoenix Air Transport
PPH		Polizeihibschrauberstaffel Neidersachsen
PPK		Ramp 66
PPM		Pacific Pearl Airways
PPQ		Personas Y Pasquetes Por Air
PPS		Butte Aviation
PQA		Pacific Coast Airlines
PRA		Pars Aviation Service
PRC		Pacific Air Charter
PRD		Presidential Aviation
PRE		Precision Airlines
PRF	PW	Precision Air
PRG		Empresa Aero-Servicios Parrague
PRH		Pro Air
PRI		Aerotransportes Privados
PRL		Pearl Air
PRM		Prime Air
PRN		Pirinair Express
PRO		Propair
PRP		PRT Aviation
PRR		Paramount Airlines
PRT		Atlantic Coast Jet
PRV		Provincial Express
PRX		VIP Avia
PRY		Priority Air Charter
PSA		Pacific Island Aviation
PSC		Pascan Aviation
PSE		Aeroservicio Sipse
PSF		Plymouth School of Flying
PSG		Aviones Para Servirle
PSH		Red Aviation
PSI		Pont International Airline Services
PSL		Aeroservicios Corporativos De San Luis
PSN		Potosina Del Aire
PSP		Publiservicios Aereos
PSR		Polestar Aviation
PSS		TSSKB-Progress
PST		Parsa
PSV		Servicios Aéreos Profesionales
PSW		Pskovavia
PSZ		Pro Air Service
PTA		Ptarmigan Airways
PTB		Passaredo Transportes Aereos
PTC		Patria Cargas Aereas
PTD		Aero Servicio Pity
PTE		Aero Copter
PTH		Proteus Helicopteres
PTI		Privatair
PTK		Petropavlovsk-Kamchatsk Air Enterprise
PTL		Providence Airline
PTM		Southeastern Airways
PTO		North West Geomatics
PTP	GP	Palau Trans Pacific Airline
PTQ		Port Townsend Airways
PTR		Nova Scotia Department of Lands and Forests
PTS		Points of Call Airlines
PTT		Promotora Industria Totolapa
PTV		Puntavia Air Services
PTY		Petty Transport
PUA	PU	PLUNA
PUE		Aeropuelche
PUR		Spurwing Airlines
PUT		Aeroput
PUV		Publivoo
PVA		Aerotransportes Privados
PVG		Privilege Style Líneas Aéreas
PVI		Panavia
PVK		Association of Private Pilots of Kazakhstan
PVL		Professione VOlare
PVO		Bearing Supplies Limited
PVU		Peau Vavaʻu
PWA		Priester Aviation
PWC		Pratt and Whitney Canada
PWD		Pan Am World Airways
PWF	8W	Private Wings Flugcharter
PWL		Powell Air
PXA		Pecotox Air
PXP		Pacific Air Transport
PXX		Aroostook Aviation
PYC		Aeropycsa
PYN		Haverfordwest Air Charter Services
PYR		Pyramid Air Lines
PYZ		Players Air
PZA		Aereo Taxi Paraza
PZR		Sky Trek International Airlines
QAC		Qatar Air Cargo
QAF		Qatar Amiri Flight
QAH		Quick Airways Holland
QAJ		Quick Air Jet Charter
QAQ		Qurinea Air Service
QAS		Quisqueya Airlines
QAT		Aero Taxi
QCC		Qwest Commuter Corporation
QCL	VZ	Air Class Lineas Aereas
QEA		Aviation Consultancy Office
QFA	QF	Qantas
QGA		Windrose Air
QID		USAF 100th Air Refuelling Wing
QKC		Aero Taxi Aviation
QLA		Aviation Quebec Labrador
QNA		Queen Air
QNK	N2	Kabo Air
QNT		Qanot Sharq
QNZ		JetConnect
QRT		4D Air
QTR	QR	Qatar Airways
QTX		Quantex Environmental
QUE		Quebec Government Air Service
QUI		Aero Quimmco
QVR		Kvadro Aero
QWA		Qwestair
QWL		Qwila Air
QXE	QX	Horizon Air
RAA		Rynes Aviation
RAC		Icar Air
RAD		Alada
RAF		Farnas Aviation Services
RAG		Regio Air
RAH		Regent Air
RAI		Aerotur-Air
RAJ		Raji Airlines
RAK		Riga Airclub
RAL		Roswell Airlines
RAM	AT	Royal Air Maroc
RAN		Renan
RAP		Air Center Helicopters
RAQ		Rath Aviaton
RAR	GZ	Air Rarotonga
RAS		Jim Ratliff Air Service
RAT		Chief Rat Flight Services
RAU		Uganda Royal Airways
RAV		Reed Aviation
RAX		Royal Air Freight
RAZ		Rijnmond Air Services
RBA	BI	Royal Brunei Airlines
RBB		Rabbit-Air
RBC		Republicair
RBD		Trans World Express
RBE		Aur Rum Benin
RBH		Regal Bahamas International Airways
RBJ		Aeroserivios Del Bajio
RBN		Red Baron Aviation
RBT		Robinton Aero
RBU	4Y	Airbus France
RBV		Air Roberval
RBW		Shandong Airlines Rainbow Jet
RBX		Arubaexel
RBY		Vision Airlines
RCA		Richland Aviation
RCB		Real Aero Club De Baleares
RCC		Air Charters Eelde
RCD		Real Aeroclub De Ternerife
RCE		Aerocer
RCF		Aeroflot-Cargo
RCG		Royal Air Cargo
RCH	MC	Air Mobility Command
RCI		Air Cassai
RCJ		Raytheon Corporate Jets
RCK	F6	Faroejet
RCO		Aero Renta De Coahuila
RCP		Aerocorp
RCQ		Aerolineas Regionales
RCT		Ryan Air Service
RCU		Atlantic S.L.
RCX		Air Service Center
RCY		Package Express
RDD		Adygeya Airlines
RDE		II Lione Alato Arl
RDK		Irish Air Transport
RDL		Roadair Lines
RDM		Air Ada
RDN		Dinar
RDP		Eurojet Romania
RDR		Goodridge (UK) Limited
RDS		Rhoades Aviation
RDV		Red Sea Aviation
RDW		Valair AG (Helicoptere)
RDZ		Rodze Air
REA	RE	Aer Arann
REB		Rebus
REC		Trans Reco
RED		International Committee of the Red Cross
REF		Reef Air
REG		Regional Air Services
REI		Ray Aviation
REJ		SA Airlink Regional
REK	V4	Reem Air
REL		Reliance Aviation
REN		Aero-Rent
REO		Rio Airways
RER		Servicio Aereo Regional Regair
RES		Australian Maritime Safety Authority
REU	UU	Air Austral
REW		Regional Air Express
REX		Ram Air Freight
REY		Aero-Rey
REZ		Cal-West Aviation
RFA		Raleigh Flying Service
RFC		Aero Africa
RFD		Aerotransportes Rafilher
RFF		Russian Federation Air Force
RFI		National Air Traffic Services
RFL		Interfly
RFR	RR	Royal Air Force
RFS		Rossair
RFT		Scoala Superioara De Aviatie Civila
RFX		J P Hunt Air Carriers
RGA		Royal Ghanaian Airlines
RGC		Servicios Aereos Regiomontanos
RGL		Regional Air Lines
RGM		Rangemile Limited
RGN		Cygnus Air
RGO		Argo
RGP		River State Government of Nigeria
RGR		Region Air
RGS		Renown Aviation
RGT		Airbourne School of Flying
RGY		Regency Airlines
RHC	8L	Redhill Aviation
RHD		Bond Air Services
RHL		Air Archipels
RIA		Rich International Airways
RID		Ridder Avia
RIF		Aviation Ministry of the Interior of the Russian F
RIL		Regional Air
RIM		Rimrock Airlines
RIS		Aeris Gestion
RIT	6K	Asian Spirit
RIU		Riau Airlines
RJA	RJ	Royal Jordanian
RJM		Millen Corporation
RJS		Aeroservicios Jet
RJT		RA Jet Aeroservicios
RJZ		Royal Jordanian Air Force
RKA		Air Afrique
RKC		DAS Airlines
RKH	RK	Royal Khmer Airlines
RKM	RT	RAK Airways
RKT		Rotormotion
RKW		Rockwell Collins Avionics
RLE	C7	Rico Linhas Aéreas
RLK		Air Nelson
RLL		Air Leone
RLM		Royal American Airways
RLN		Aero Lanka
RLR		Business Airfreight
RLS		S-Air
RLT		Reliant Airlines
RLU		Rusline
RLV		Real Aviation
RLZ		Air Alize
RMA		Rocky Mountain Airways
RMD		Air Amder
RME	R3	Armenian Airlines
RMF		Royal Malaysian Air Force
RMG		Rumugu Air & Space Nigeria
RMI		Point Airlines
RMO		Arm-Aero
RMP		Servicios De Rampa Y Mostrador
RMS		Tas Aviation
RMT		Ram Aircraft Corporation
RMU		C.S.P., Societe
RMX		Air Max
RMY	TH	Raya Airways
RNB		Rosneft-Baltika
RND		Rutland Aviation
RNE	20	Air Salone
RNG		Ornage Aircraft Leasing
RNM		Aeronem Air Cargo
RNR		Air Cargo Masters
RNS		Ronso
RNV	U8	Armavia
RNX	1T	1Time Airline
ROC		Rocky Mountain Airlines
ROD		Aerodan
ROE		Aeroeste
ROF		Romanian Air Force
ROG		FundaciÃ³ Rego
ROH		Aero Gen
ROI		Avior Airlines
ROJ		Royal Jet
ROK	N7	National Airlines
ROL		Aeroel Airways
ROO		Aeroitalia
ROP		Royal Oman Police
ROR		Roraima Airways
ROS		Rossair Europe
ROT	RO	Tarom
ROU	RV	Air Canada Rouge
ROV		Rover Airways International
ROX		Roblex Aviation
ROY		Conifair Aviation
RPA	RW	Republic Airlines
RPB	P5	Copa Airlines Colombia
RPC		Aerolineas Del Pacifico
RPH	RH	Republic Express Airlines
RPK	R0	Royal Airlines
RPS		Global Air Charter
RPX		BAC Express Airlines
RRA		Royal Rwanda Airlines
RRC		Aero Roca
RRE		Aerotransportes Internacionales De Torreon
RRF		Royal Air Force
RRL		Rolls-Royce Limited
RRM		Acvila Air-Romanian Carrier
RRR		Royal Air Force
RRS		Boscombe Down DERA (Formation)
RRT		Transportes Aereos Sierra
RRU		Cirrus
RRV		Mombasa Air Safari
RRY		Tbilisi Aviation University
RRZ		Rollright Aviation
RSA		Elisra Airlines
RSB		Rubystar
RSC		Aerolineas Ejecutivas Tarascas
RSE		SNAS Aviation
RSF		Royal Saudi Air Force
RSI	YI	Air Sunshine
RSK		DSWA
RSM		Air Somalia
RSN		Royal Swazi National Airways
